전체순위,광역순위,기초순위,지역명,지역유형,행정적_강도,집중도_지수,청년예산_비율,청년인구_비율,재정자립도,총예산_백만원,청년정책예산_백만원,전략적_강도,엔트로피,정규화_엔트로피,총정책수,정책분야수,정책페널티,분야페널티,행정적_강도_정규화,전략적_강도_정규화,종합점수
203,0,186,부산광역시 기장군,기초자치단체,0.0005384268325632158,0.00014326010154217886,2.533618818430741e-05,0.176854462,0.266,868323.2,22.0,0.5632665279941246,0.9182958340544896,0.9182958340544896,3,2,0.1,0.4,0.0,0.48158249578387174,0.24079124789193587
204,0,187,서울특별시 동대문구,기초자치단체,0.01883309147094414,0.004524749543366561,0.0012630031542216675,0.279132169,0.23800000000000002,912903.5,1153.0,0.5445845115618411,1.2987949406953985,0.8194483718728035,8,3,0.2,0.6,0.01948516787393039,0.45870505399999123,0.23909511093696081
205,0,188,서울특별시 강동구,기초자치단체,0.009203585850284907,0.0023669936842742254,0.000557995060359888,0.235739987,0.256,1120081.6,625.0,0.5448723586668999,1.8799649487271108,0.809656833416415,9,5,0.2,1.0,0.009229033789468327,0.4590575430052606,0.23414328839736445
206,0,189,충청남도 서산시,기초자치단체,0.005023635780467416,0.0011835247179280443,0.00023556903443413253,0.199040232,0.235,1227665.6,289.2,0.5349540097486293,1.1567796494470395,0.7298466991620975,10,3,0.4,0.6,0.0047770785104319065,0.44691182785762573,0.22584445318402882
207,0,190,강원특별자치도 고성군,기초자치단체,0.03669084916829045,0.003101898141159284,0.0003885892629054446,0.125274669,0.083,455493.8,177.0,0.5033834373377399,0.8112781244591328,0.8112781244591328,4,2,0.1,0.4,0.03850499761460608,0.4082514436837947,0.22337822064920038
208,0,191,충청북도 충주시,기초자치단체,0.0203186286998015,0.0037358152188361133,0.0007795231683203899,0.208662132,0.182,1513745.9,1180.0,0.50794171866887,1.186278124459133,0.5931390622295665,16,4,0.5,0.8,0.02106737464620062,0.4138333794542435,0.21745037705022205
209,0,192,강원특별자치도 홍천군,기초자치단체,0.022761077884813578,0.0026935842661442986,0.0003841650216662561,0.14262224,0.11699999999999999,921479.0,354.0,0.5033834373377399,0.8112781244591328,0.8112781244591328,4,2,0.1,0.4,0.02366876326600954,0.4082514436837947,0.2159601034749021
210,0,193,서울특별시 마포구,기초자치단체,0.014274400721936753,0.004744332935062866,0.0013657379375153207,0.287867221,0.33,853018.7,1165.0,0.5080483620105744,1.224394445405986,0.7725068857142602,9,3,0.2,0.6,0.014629825822817306,0.4139639717192875,0.2142968987710524
211,0,194,경상북도 고령군,기초자치단체,0.03813664453701261,0.004159430209152643,0.000498728014787972,0.119902965,0.107,437112.0,218.0,0.48457842846620874,0.7219280948873623,0.7219280948873623,5,2,0.2,0.4,0.04004487637312677,0.38522338901618486,0.2126341326946558
212,0,195,부산광역시 사하구,기초자치단체,0.010982052735504448,0.001810982600668613,0.00036954469431685675,0.204057562,0.16399999999999998,638623.7,236.0,0.5033834373377399,0.8112781244591328,0.8112781244591328,4,2,0.1,0.4,0.01112323226217647,0.4082514436837947,0.20968733797298558
213,0,196,전라북도 익산시,기초자치단체,0.08107644362406911,0.012921430325379953,0.0027495576842599145,0.212790505,0.153,1774976.4,4880.4,0.43912845298639747,0.9463729359854419,0.5970948432879916,14,3,0.4,0.6,0.08577893109467785,0.3295667005699962,0.20767281583233704
214,0,197,경상남도 산청군,기초자치단체,0.3733006585651982,0.03710672093928997,0.0037378230445335543,0.100731699,0.08199999999999999,684623.1,2559.0,0.17,0.0,0.0,4,1,0.1,0.2,0.3970192843619208,0.0,0.1985096421809604
215,0,198,서울특별시 영등포구,기초자치단체,0.01609159150278716,0.006066937649715788,0.0017064112178459753,0.281264011,0.374,887828.2,1515.0,0.388932014084557,0.9864267287308424,0.6223659728744493,9,3,0.2,0.6,0.01656526810195834,0.2680976341607337,0.14233145113134602
216,0,199,경상북도 울진군,기초자치단체,0.11164312494621366,0.01287440011534042,0.0017446030460769185,0.135509463,0.109,819670.7,1430.0,0.17,0.0,0.0,3,1,0.1,0.2,0.11833470233638721,0.0,0.059167351168193605
217,0,200,강원특별자치도 화천군,기초자치단체,0.09733391045430428,0.007155985042668098,0.0013302012283134747,0.18588653,0.07,423996.0,564.0,0.17,0.0,0.0,2,1,0.1,0.2,0.10309433297022828,0.0,0.05154716648511414
218,0,201,경상북도 영덕군,기초자치단체,0.05521965967136983,0.004314726684341385,0.00037938127951967957,0.087927071,0.076,674782.9,256.0,0.17,0.0,0.0,2,1,0.1,0.2,0.0582395481129692,0.0,0.0291197740564846
219,0,202,서울특별시 양천구,기초자치단체,0.015844354275162845,0.00404054703184548,0.0009204301813035255,0.227798408,0.253,1130992.9,1041.0,0.2,0.0,0.0,6,1,0.2,0.2,0.016301942209947275,0.036737107902892766,0.02651952505642002
220,0,203,경상북도 청도군,기초자치단체,0.034690310225877874,0.0028945210850682577,0.00029062114768266316,0.10040388,0.08199999999999999,708826.6,206.0,0.17,0.0,0.0,1,1,0.1,0.2,0.036374276013431434,0.0,0.018187138006715717
221,0,204,강원특별자치도 양양군,기초자치단체,0.02717896935147165,0.0030582372089552772,0.00037135604372928185,0.121428136,0.111,498174.2,185.0,0.17,0.0,0.0,1,1,0.1,0.2,0.02837414369129704,0.0,0.01418707184564852
222,0,205,강원특별자치도 철원군,기초자치단체,0.02086232141466748,0.0020870646299451946,0.00037683758248097706,0.180558655,0.099,575844.9,217.0,0.17,0.0,0.0,1,1,0.1,0.2,0.021646447508720943,0.0,0.010823223754360472
223,0,206,경상북도 안동시,기초자치단체,0.020654676021278566,0.0023373795265146497,0.00041178942983917594,0.176175681,0.11199999999999999,1772750.7,730.0,0.17,0.0,0.0,3,1,0.1,0.2,0.021425289841805143,0.0,0.010712644920902572
224,0,207,대전광역시 중구,기초자치단체,0.014307387494693102,0.0018156887327456586,0.00039346987811342423,0.216705579,0.126,698198.3,274.72,0.17,0.0,0.0,3,1,0.1,0.2,0.014664959170024349,0.0,0.007332479585012174
225,0,208,경상북도 김천시,기초자치단체,0.01422989022640767,0.0017197940474612816,0.00028718045221829585,0.166985374,0.12,1385888.2,398.0,0.17,0.0,0.0,3,1,0.1,0.2,0.014582418860477233,0.0,0.007291209430238616
226,0,209,대전광역시 대덕구,기초자치단체,0.010362089596058615,0.0014998985225898834,0.00034836486646256726,0.232258957,0.14400000000000002,616594.9,214.8,0.17,0.0,0.0,3,1,0.1,0.2,0.010462925769189012,0.0,0.005231462884594506
227,0,210,경상북도 봉화군,기초자치단체,0.007008222456621171,0.00043603592603099877,3.682267451922475e-05,0.084448717,0.062,543143.6,20.0,0.17,0.0,0.0,1,1,0.1,0.2,0.0068908097708614904,0.0,0.0034454048854307452
228,0,211,부산광역시 서구,기초자치단체,0.003940378770526534,0.0005369487086897664,0.00010691883396179138,0.199122993,0.136,430232.9,46.0,0.17,0.0,0.0,1,1,0.1,0.2,0.00362332985712082,0.0,0.00181166492856041
229,0,212,서울특별시 중구,기초자치단체,0.0030453257336358216,0.001701881836372743,0.0004544421722335833,0.26702334,0.5579999999999999,629343.0,286.0,0.17,0.0,0.0,2,1,0.1,0.2,0.0026700323234071766,0.0,0.0013350161617035883
230,0,213,전라남도 장성군,기초자치단체,0.0022849169547370972,0.0002516282303499936,3.625163200315824e-05,0.144068223,0.11,551699.3,20.0,0.17,0.0,0.0,1,1,0.1,0.2,0.001860140860375508,0.0,0.000930070430187754
231,0,214,경기도 연천군,기초자치단체,0.002207012828796297,0.00033141751114356956,5.847231064612321e-05,0.176430963,0.15,718288.7,42.0,0.17,0.0,0.0,1,1,0.1,0.2,0.0017771672174018238,0.0,0.0008885836087009119
232,0,215,부산광역시 강서구,기초자치단체,0.0019276258834267372,0.0008238900730246177,0.00014820727422474363,0.179887195,0.42700000000000005,472311.5,70.0,0.17,0.0,0.0,1,1,0.1,0.2,0.0014795995035400693,0.0,0.0007397997517700346
233,0,216,강원특별자치도 속초시,기초자치단체,0.0011770084842980552,0.0002060977503594477,3.640955874709611e-05,0.176661602,0.175,549306.3,20.0,0.17,0.0,0.0,1,1,0.1,0.2,0.0006801365825072752,0.0,0.0003400682912536376
234,0,217,인천광역시 강화군,기초자치단체,0.0005614193950478731,6.907397351081453e-05,8.508696384045115e-06,0.123182379,0.12300000000000001,705160.9,6.0,0.17,0.0,0.0,1,1,0.1,0.2,2.448877575626497e-05,0.0,1.2244387878132486e-05
